#Frame                                               Vec_00002
     237   0.6339  -1.5751  -4.5016 114.1102  53.7401  67.5779
     238  -0.2880  -0.9938  -4.7364 115.4841  53.0421  67.5446
     239   0.1336  -1.2967  -4.7310 115.5038  53.5612  69.0749
     240  -0.4717  -1.2572  -4.6541 115.5384  53.0707  68.3563
     241  -0.5075  -0.9663  -4.7081 115.8250  53.2708  68.2479
     242  -0.5233  -1.3355  -4.5940 115.8630  52.9758  68.9482
     243  -0.2629  -1.0452  -4.7414 115.5447  53.4294  69.1276
     244   0.5521  -1.1796  -4.7000 114.3965  53.6728  68.5646
     245   1.0060  -0.7882  -4.7226 113.2476  52.2668  68.6855
     246   1.1986  -0.4751  -4.7405 113.1958  51.9618  69.1823
     247   1.1786  -0.7094  -4.6487 113.3899  53.3461  69.0323
     248   0.9058  -0.5030  -4.7132 113.9059  52.0746  68.3278
     249   1.7782  -0.3976  -4.5209 112.9012  52.4304  69.3456
     250   0.2660  -1.0506  -4.7760 113.7832  51.4963  69.2423
     251   0.3455  -1.1068  -4.7683 114.6842  51.7328  68.8130
     252   0.5135  -1.2945  -4.7981 114.5181  53.1917  67.6418
     253   1.5425  -1.7515  -4.2181 113.2969  53.3375  67.4164
     254   1.3447  -1.5226  -4.3654 113.2902  52.7007  67.2810
     255   1.0822  -1.2710  -4.5716 114.1135  52.2367  66.7538
     256   1.1823  -1.5297  -4.4501 114.4118  53.4054  66.0954
     257   1.6492  -1.8592  -4.2226 113.5308  53.5454  65.6545
     258   1.8855  -1.7685  -4.0607 113.1934  53.7824  65.5514
     259   1.4614  -0.7232  -4.5670 114.2684  53.4706  66.3889
     260   1.6283  -0.4445  -4.5787 113.9342  53.7270  65.8292
     261   0.7912  -0.4474  -4.8555 114.6636  54.0753  65.5539
     262   0.4199  -1.8805  -4.4556 115.8881  54.8658  65.5865
     263   1.5395  -0.9764  -4.5389 115.9356  54.4592  66.7505
     264   1.1048  -2.4654  -4.0265 115.6138  54.8355  65.2682
     265   2.0705  -2.1557  -3.8556 113.7583  54.8165  64.8295
     266   0.7999  -2.5113  -4.0629 114.7890  54.3324  63.7517
     267   1.3553  -2.3108  -4.0935 114.1437  54.6923  64.0044
     268   1.5251  -2.4092  -4.0726 113.5242  54.8336  63.6412
     269   1.0491  -2.7155  -3.8601 113.6284  54.7280  63.4870
     270   1.3032  -2.2841  -4.1098 113.8865  54.7027  63.5119
     271   1.4423  -2.5441  -3.8833 113.6832  56.1982  64.1566
     272   0.6050  -2.5211  -4.1416 114.3127  56.2930  64.7712
     273   0.8101  -1.9353  -4.3912 114.9885  55.8976  64.9997
     274   0.3724  -2.4298  -4.1609 114.7183  55.7067  63.9796
     275   1.4609  -1.6635  -4.3471 113.7759  54.7677  64.2137
     276   1.1213  -1.8004  -4.3065 113.8471  55.3010  64.2603
     277   1.0429  -0.7232  -4.6157 113.9624  54.7669  64.9326
     278   0.8670  -1.1285  -4.5236 114.5561  54.8326  64.9741
     279   0.6339  -1.6330  -4.5552 114.3167  55.9325  64.5231
     280   0.4940  -1.6063  -4.5672 115.3518  55.5723  64.9886
     281   0.4715  -1.7621  -4.5907 115.0677  55.9328  65.1327
     282   0.0708  -1.8382  -4.4613 114.4163  55.3439  64.7423
     283   0.6105  -1.6721  -4.5186 114.2990  55.0095  65.0709
     284   0.8155  -1.6696  -4.4551 113.6074  54.6013  65.1456
     285   0.8037  -1.2381  -4.5968 114.2758  54.1194  65.1811
     286   0.7551  -1.3323  -4.5992 113.8065  53.6700  65.4883
     287   0.2655  -1.6915  -4.5674 113.0503  54.0501  66.2140
     288   1.0408  -1.4271  -4.5169 113.6058  54.2790  66.4329
     289   1.2013  -1.5881  -4.4434 113.4628  54.2596  66.5390
     290   0.1185  -1.4356  -4.6429 114.2728  54.4204  65.0283
     291  -0.0671  -1.3749  -4.5996 114.4945  55.0709  65.0336
     292   0.6453  -0.9788  -4.7076 113.6707  54.2646  65.9517
     293   1.1583  -1.5286  -4.4148 113.4696  55.1624  65.4530
     294   0.9957  -0.9788  -4.5759 113.4708  55.1522  66.7947
     295   0.9572  -0.6546  -4.7438 113.8329  54.0977  65.6444
     296   0.3225  -1.5798  -4.4867 114.7558  54.5094  65.8609
     297   0.2835  -1.3702  -4.6541 114.6917  55.0465  65.8788
     298   0.9039  -1.2491  -4.6041 114.4741  55.4509  66.3402
     299   0.1631  -1.3028  -4.6339 115.4332  55.3909  65.3452
     300  -0.1077  -1.3315  -4.6684 115.6379  54.7542  65.2434
     301   0.3635  -1.1016  -4.6642 114.8392  54.8376  66.1893
     302   0.2918  -1.0675  -4.7832 115.2107  56.1403  65.7416
     303   1.0265  -1.2728  -4.5030 114.9606  55.8793  65.7654
     304   1.4141  -1.2157  -4.4767 114.4091  55.7010  65.6298
     305   0.3426  -0.4413  -4.7422 116.0003  55.4335  66.8204
     306   1.1743  -1.1480  -4.5447 114.4810  55.2620  65.8994
     307   0.9290  -1.1706  -4.5451 114.2368  55.0540  66.4148
     308   1.2252  -0.7032  -4.5302 115.0056  55.5266  67.3777
     309   1.8492  -1.5182  -4.2924 114.7714  55.2118  66.9499
     310   1.8494  -1.3744  -4.3023 114.1496  55.5438  67.1459
     311   1.5789  -0.8691  -4.3888 115.1105  54.1897  66.5666
     312   1.5748  -0.6574  -4.4981 114.4313  54.2200  65.2915
     313   1.3354  -0.0071  -4.6493 114.6875  53.7089  65.9119
     314   1.3451   0.4321  -4.6264 113.9689  52.3764  65.5765
     315   0.6263   0.5608  -4.8110 114.4827  52.3736  66.9557
     316   1.2211  -0.4852  -4.5774 113.4138  53.2732  67.0948
