#Frame                                               Vec_00002
    2190  51.7455 -59.7635 -13.1553  61.7748 110.3226  70.2439
    2191  52.1366 -59.7765 -13.1172  61.8196 110.5123  70.2778
    2192  51.7196 -59.8137 -12.7038  62.1223 110.8755  70.2202
    2193  50.8893 -60.7064 -12.3174  61.6886 111.6506  70.1632
    2194  51.0629 -59.8665 -12.1924  62.3166 110.3062  69.8271
    2195  51.3505 -58.3931 -11.7627  62.8402 109.3898  69.4483
    2196  50.3603 -58.2286 -12.4403  62.7529 109.7416  70.2589
    2197  50.8599 -58.2216 -11.5781  62.3210 109.1380  69.9315
    2198  52.2890 -58.1848 -11.4683  61.6785 109.8380  69.5494
    2199  52.5757 -58.4182 -12.2015  61.4426 109.8510  69.9210
    2200  51.1042 -57.7616 -11.3053  62.2036 109.3441  69.0610
    2201  51.2410 -58.2293 -12.4473  61.9786 108.3655  70.3145
    2202  51.1558 -57.1433 -11.1393  62.0354 108.4032  69.6438
    2203  51.3253 -56.8613 -11.9107  61.6073 108.3296  69.8545
    2204  51.8478 -58.4797 -10.6561  61.0604 108.3399  69.7339
    2205  53.2770 -56.7391 -10.2256  60.6240 107.7810  69.6889
    2206  50.3206 -57.0451 -11.7102  62.1993 107.6759  70.0477
    2207  51.0095 -57.2309 -10.9644  61.9755 107.8559  69.8710
    2208  50.8552 -56.9394 -11.0670  62.8351 107.9134  70.0161
    2209  51.2011 -57.6242 -12.5469  61.9825 108.2492  71.6293
    2210  53.1184 -57.4714 -11.9560  60.3949 108.4879  70.7146
    2211  54.2273 -58.9124 -10.6017  59.7928 110.2427  70.2782
    2212  54.2148 -59.8040 -10.6198  59.6436 110.1685  69.9565
    2213  53.3159 -58.8172 -11.0820  60.4813 109.7384  70.4674
    2214  51.9236 -58.8370 -11.3444  60.9835 109.8012  70.1148
    2215  52.8168 -59.4801 -11.3150  60.7000 110.0829  70.2216
    2216  52.5917 -59.0238 -11.1801  60.6271 109.6128  69.8450
    2217  52.6536 -60.0787 -11.9375  60.7595 110.7652  70.2675
    2218  53.0102 -57.1108 -13.0933  61.0851 108.9931  71.3080
    2219  52.8437 -58.7933 -13.6920  60.9109 110.3883  71.4121
    2220  53.1752 -57.6167 -15.0085  60.4275 109.5814  71.3629
    2221  53.4079 -58.4023 -14.3845  60.6024 109.8633  71.2495
    2222  53.9369 -57.7496 -14.8138  60.3072 109.9399  71.4439
    2223  52.9862 -57.6819 -14.3658  60.6521 110.0814  70.9288
    2224  54.3665 -57.5536 -13.9445  59.4130 110.0111  71.1213
    2225  55.4859 -57.9095 -14.2673  58.0939 110.1727  71.0414
    2226  55.4001 -56.6307 -14.7322  58.3335 110.0357  71.2661
    2227  54.9222 -56.5023 -14.8023  59.1619 109.8876  71.1972
    2228  54.6764 -56.5592 -14.8131  59.0949 109.5825  71.4575
    2229  55.7754 -57.1952 -14.1494  58.6715 110.0197  71.1229
    2230  56.0306 -57.4469 -14.1945  58.4267 110.4824  72.0060
    2231  53.5265 -56.7877 -13.4417  60.0036 109.9513  71.5695
    2232  53.7393 -58.4376 -14.1468  60.1565 111.9549  71.4643
    2233  54.1881 -58.7446 -15.3707  60.3019 112.6784  71.8225
    2234  52.1235 -58.3903 -15.6362  61.7149 112.1193  71.8687
    2235  53.1847 -58.1805 -16.1321  60.6043 112.0864  72.2640
    2236  52.7188 -57.9859 -15.8933  61.5615 111.5155  71.4877
    2237  52.8666 -57.6680 -17.3688  61.3131 111.5804  72.2674
    2238  53.7173 -58.1938 -15.8462  60.4207 112.8515  71.4355
    2239  54.0395 -58.3582 -15.1413  60.1120 112.5521  70.8275
    2240  53.2073 -57.9966 -15.9089  61.5504 112.3070  71.4431
    2241  53.6889 -57.7422 -15.2332  60.2604 112.3238  70.6064
    2242  54.2218 -58.8666 -14.8447  59.8080 112.8929  69.4724
    2243  53.1176 -59.4069 -15.1096  61.0422 112.4993  70.5884
    2244  53.9651 -58.7369 -14.9679  60.4397 112.4262  70.2136
    2245  53.0859 -58.0592 -14.7998  60.6701 112.0104  69.7960
    2246  52.6330 -57.5611 -15.3234  61.5913 110.9561  69.9337
    2247  53.2103 -58.6939 -15.8549  60.9489 112.3861  70.9060
    2248  53.8544 -58.7307 -17.3639  60.3900 112.2880  71.3944
    2249  54.2690 -58.4830 -15.9715  59.9892 112.2884  70.8911
    2250  53.5817 -59.3221 -15.9865  60.2876 112.6540  70.4591
    2251  53.9892 -60.1715 -15.3757  60.4797 113.4275  70.2436
    2252  53.3673 -59.7953 -15.7376  60.5336 112.5086  70.3770
    2253  54.8909 -59.3360 -16.0770  59.9442 112.3631  70.5465
    2254  53.9007 -60.0450 -15.4661  59.7508 113.3042  70.1730
    2255  54.0956 -60.2384 -14.4621  59.0417 113.7685  69.8022
    2256  53.6809 -59.3706 -14.0579  59.1551 112.7519  69.5658
    2257  56.0750 -60.0397 -14.1308  57.5952 113.4339  70.0011
    2258  54.4666 -59.3753 -16.0912  58.2761 112.3476  71.2938
    2259  54.6220 -60.4313 -15.2546  57.8637 113.5045  70.1233
    2260  53.1753 -60.2329 -15.6870  59.7037 113.5454  71.1497
    2261  54.3333 -60.0286 -15.2270  58.9840 113.2758  70.2645
    2262  54.2425 -59.6190 -15.5312  58.6986 112.8816  70.7159
    2263  52.6379 -58.7448 -14.7952  59.6814 113.0119  69.9065
    2264  54.6427 -59.2053 -15.4094  58.6874 113.1364  70.1602
    2265  54.9304 -60.3271 -16.5438  59.2072 113.6946  69.9598
    2266  55.2076 -61.1656 -15.4097  58.5236 113.9650  69.4270
    2267  55.8315 -60.3017 -15.2372  57.7832 114.0951  69.0721
    2268  55.2057 -60.5957 -14.4369  57.7465 114.0251  68.5854
    2269  55.3274 -60.2509 -15.5924  57.6058 114.0659  70.2443
    2270  54.7365 -59.6679 -14.0614  58.0924 113.0183  69.0369
    2271  55.3472 -59.3841 -13.2686  57.2575 113.3191  68.6254
    2272  56.0684 -59.9956 -13.3201  57.1750 113.7891  68.3703
    2273  56.3811 -59.8529 -13.5209  56.8494 113.1743  68.0575
    2274  56.3537 -59.9029 -13.8211  56.7971 113.6427  68.1381
    2275  57.6852 -60.2585 -14.7729  55.8153 113.3396  68.9243
    2276  57.6931 -59.3241 -13.5297  55.7376 113.0303  68.0915
    2277  57.1176 -59.1460 -12.9565  56.1376 112.9597  68.5691
    2278  56.4007 -59.2803 -11.3929  55.9445 112.9586  67.9498
    2279  55.9737 -59.2767 -12.0674  55.9456 112.7881  67.7633
    2280  56.5710 -58.7803 -11.6869  55.8294 112.2832  68.3228
    2281  55.3314 -59.1517 -11.8469  56.4836 112.6611  67.9249
    2282  55.8147 -60.7975 -12.7740  56.1225 113.3249  68.0275
    2283  55.6846 -59.9656 -13.6681  56.7763 113.3607  69.1019
    2284  54.9371 -60.1263 -13.5613  56.4021 113.0297  69.5393
    2285  54.7550 -59.7522 -13.3694  56.2059 113.1114  69.4471
    2286  55.6893 -60.3344 -12.5960  55.8216 113.1888  68.6898
    2287  55.3349 -60.5836 -13.0369  56.1674 113.3346  68.5939
    2288  55.0269 -61.2709 -13.3947  55.9554 113.9933  69.5132
    2289  55.4172 -60.9793 -13.0099  56.5689 113.9878  69.5525
    2290  55.0328 -61.1339 -13.3841  56.9589 114.1544  69.6059
    2291  55.3080 -60.9414 -14.3021  56.7089 113.9243  69.9192
    2292  54.5132 -61.1470 -13.5516  56.5604 113.8580  69.5910
    2293  54.6523 -60.9563 -13.0967  56.5813 113.7360  69.5685
    2294  56.0787 -60.3199 -13.2496  55.3487 113.6516  69.3260
    2295  54.4382 -60.3729 -13.5189  56.8529 113.0156  69.8581
    2296  53.4047 -60.4368 -12.8822  57.9444 112.7846  69.6773
    2297  55.7401 -60.5649 -11.9260  56.1253 114.1083  69.8936
    2298  55.4992 -59.6901 -13.3140  55.7527 112.6395  70.0175
    2299  54.3445 -59.7896 -13.6622  57.3065 113.0110  70.1282
    2300  55.9461 -60.0846 -13.7928  55.9091 113.2332  70.1996
    2301  54.3311 -59.8700 -12.2167  56.9385 112.9015  69.4104
    2302  55.0314 -59.8692 -12.5453  56.8234 112.7772  70.0533
    2303  55.1302 -60.0912 -13.2134  57.0407 113.4493  70.1109
    2304  56.1758 -59.2965 -14.0003  56.6996 112.3176  69.8656
    2305  57.2562 -59.2976 -15.0422  56.1827 112.7439  70.5231
    2306  56.7017 -59.6287 -15.4928  56.2867 112.8626  70.6210
    2307  55.4830 -58.2998 -15.4689  57.8017 111.5545  70.3953
    2308  54.2336 -57.0550 -15.1488  58.2691 111.1647  70.5803
    2309  54.8142 -59.0084 -14.5211  57.9134 111.8097  69.9302
    2310  54.8274 -59.3960 -14.7275  58.3894 112.7467  70.5294
    2311  55.0141 -58.9345 -14.2540  57.4133 113.0712  69.8723
    2312  56.0697 -59.3785 -12.9871  56.1664 113.0253  68.9160
    2313  55.8892 -58.6269 -13.2166  56.8431 112.7098  69.2167
    2314  55.9752 -58.5351 -13.0949  57.1448 112.2694  68.8712
    2315  55.9276 -58.4906 -11.4132  56.8254 112.3970  68.6536
    2316  56.6294 -57.4851 -12.7758  56.1032 111.7706  68.9815
    2317  55.8672 -57.1607 -11.3019  57.3212 111.3427  68.9338
    2318  55.4474 -58.7707 -11.2486  57.4867 112.3291  69.0487
    2319  55.0989 -58.6075 -12.7374  57.8471 112.6093  69.8868
    2320  54.8515 -58.9838 -10.1427  58.0982 112.6746  68.8660
    2321  56.0668 -58.5180  -9.9880  57.1210 112.4992  68.6368
    2322  55.4572 -58.1433 -11.0414  57.2029 112.4452  68.8880
    2323  56.0069 -58.0980  -9.7798  56.8083 112.2575  68.5154
    2324  55.6620 -56.6937  -8.4583  57.4027 110.3124  67.6265
    2325  56.8370 -58.1080  -9.9439  56.6100 110.8434  68.1429
    2326  55.6007 -58.7413 -10.7646  57.9500 111.6251  69.2019
    2327  56.6675 -59.4050  -9.4214  57.2711 112.7899  68.3273
    2328  56.5126 -59.4981  -9.9712  57.5001 112.7954  68.9937
    2329  56.1383 -59.6702 -10.2458  56.9036 112.4622  69.1336
    2330  56.1966 -60.3678 -10.5314  57.0273 112.3129  68.7433
    2331  56.5533 -57.9361  -9.6575  56.2677 110.9277  67.9343
    2332  56.1669 -59.1133  -9.5208  56.4961 111.8888  68.5225
    2333  57.1378 -60.9970  -9.5761  55.8816 113.0598  68.4502
    2334  56.4827 -59.5700  -9.5964  56.2537 111.7136  67.8851
    2335  56.1008 -58.7200  -9.9735  57.1371 110.6922  67.7127
    2336  54.9046 -58.7657 -10.6740  57.6671 111.1408  68.5415
    2337  56.0244 -58.0327 -10.1032  57.5385 110.6749  67.4053
    2338  54.9922 -59.0306  -9.3139  56.2311 110.7839  68.8099
    2339  55.1175 -58.6767 -10.7515  56.1576 111.5308  68.7239
    2340  56.1473 -58.1892 -12.1923  56.0430 111.0193  69.3072
    2341  55.7940 -57.7824 -11.7987  56.6337 110.9092  69.1020
    2342  54.7416 -58.4034 -11.8554  57.6359 111.4939  68.9604
    2343  55.7154 -57.9054 -10.7709  57.0570 110.8198  68.6494
    2344  54.9971 -57.4188 -10.8849  57.3661 111.0658  67.8412
    2345  53.8631 -58.4950 -11.1960  58.6720 111.6277  68.4939
    2346  55.4206 -59.5136 -10.7938  57.7488 112.5946  68.1339
    2347  54.0382 -60.3073 -10.8930  58.3221 112.9414  68.5014
    2348  54.2604 -58.6216 -12.0354  58.6823 112.0413  69.0491
    2349  54.2141 -59.4802 -11.8402  58.7258 111.7964  69.0343
    2350  54.2990 -57.8363 -11.2842  59.1339 110.7687  68.1803
    2351  54.9281 -56.8918 -13.0325  58.9187 109.9150  69.2036
    2352  54.2729 -58.7446 -13.1736  58.7455 110.6482  69.1700
    2353  54.8435 -58.2459 -12.6660  59.1991 109.6958  68.2747
    2354  54.7805 -58.8814 -12.7272  59.3768 110.5166  67.4538
    2355  54.5308 -59.3023 -12.8799  59.1887 110.9325  67.9657
    2356  53.5669 -58.1629 -12.8115  59.8771 110.2778  67.4493
    2357  54.7036 -57.1460 -12.5413  58.8330 109.6408  67.6195
    2358  54.0490 -59.8146 -13.3067  59.6209 111.3199  67.8497
    2359  52.9474 -59.3757 -12.0512  60.0307 111.7021  67.4752
    2360  52.7055 -58.7635 -12.8559  60.3764 112.1443  67.3726
    2361  53.4382 -60.0796 -12.0885  59.6239 112.3579  67.6844
    2362  52.7082 -60.7043 -11.9847  60.1791 113.0113  67.5479
    2363  52.6494 -59.7333 -12.0490  60.6502 112.1398  68.0548
    2364  51.8754 -59.4232 -11.9582  60.7844 112.5158  68.0951
    2365  51.4453 -59.8420 -10.7621  61.3383 111.5822  67.3499
    2366  52.3956 -58.8815 -10.4480  60.7400 111.9571  66.7158
    2367  54.0080 -58.6654 -10.6931  60.2828 111.5325  66.9133
    2368  52.3847 -57.4539 -10.5660  61.0258 110.9832  66.9592
    2369  52.9705 -58.3967 -10.7824  60.6502 111.1245  67.0483
    2370  53.9891 -56.8647 -10.4583  60.2093 110.7789  66.5454
    2371  53.4094 -58.1910 -10.9881  60.8276 111.3240  66.2742
    2372  53.7111 -58.7262 -11.9511  59.8723 111.9666  67.1975
    2373  54.4881 -56.9954 -12.1402  59.2864 110.6224  67.7002
    2374  53.2993 -58.0546 -11.6899  58.7358 110.7493  67.8577
    2375  53.6900 -56.5139 -12.2060  59.2819 109.6471  67.2468
    2376  53.7181 -56.9498 -12.5296  58.4145 110.3994  67.0928
    2377  53.9920 -57.3719 -11.7076  58.1176 111.3018  67.7992
    2378  53.7333 -57.5964 -11.2601  58.4115 111.7632  66.7965
    2379  55.0696 -56.8451 -12.1944  57.1430 110.5678  67.6314
    2380  53.6612 -57.7017 -11.2642  58.4692 111.2569  67.1291
    2381  54.0884 -56.9233 -11.7939  58.3166 110.6938  67.6075
    2382  54.1171 -58.0920 -12.3374  57.8891 111.3126  67.7788
    2383  55.3535 -57.8953 -12.6529  57.0315 111.1819  67.8856
    2384  53.8801 -57.2459 -12.9774  58.3958 111.3917  68.0204
    2385  53.6394 -56.5684 -11.8883  58.4134 110.8930  67.8028
    2386  53.2606 -55.7019 -11.4730  59.0305 110.0026  67.2729
    2387  53.2157 -55.1960 -11.0139  58.5315 109.9823  67.4978
    2388  51.8342 -56.5583 -12.3516  59.5888 110.5447  68.0983
    2389  53.3499 -56.3065  -9.9998  59.4005 110.1285  66.6286
    2390  53.1716 -56.8342 -12.0417  59.1348 110.4477  67.9236
    2391  53.6278 -56.3140 -10.6852  58.7443 109.9650  67.3290
    2392  52.5514 -56.7340 -11.4282  59.1977 110.7879  67.8727
    2393  51.4454 -56.4596 -10.5484  60.0596 110.3612  68.2570
    2394  52.7518 -55.3439  -9.8031  59.1660 109.8615  67.8066
    2395  52.4091 -57.4900 -10.7240  59.3128 110.7331  67.5831
    2396  52.9777 -57.0953 -10.9062  58.5063 110.9585  67.4463
    2397  52.8917 -57.1758 -12.5034  58.1748 111.4207  68.3622
    2398  54.0119 -56.9932 -11.9568  57.9258 110.9643  68.1734
    2399  53.3757 -58.4835 -11.2323  58.5320 111.9124  68.3867
    2400  53.1252 -58.5542  -9.6188  58.6273 112.4540  68.8398
    2401  53.4403 -57.4979 -10.4066  58.4672 111.1070  68.9585
    2402  53.7333 -58.0901 -10.2179  58.5049 111.5678  68.9385
    2403  53.1403 -56.9774  -9.4621  59.0331 111.1520  67.9508
    2404  53.5138 -57.4542  -9.8874  58.8561 111.1218  68.1192
    2405  55.5385 -57.0258 -11.5985  57.0199 110.8961  69.0743
    2406  55.1513 -58.5750 -10.5727  57.1227 111.8611  68.9614
    2407  55.1154 -59.5694 -11.5991  58.1238 112.6138  69.1207
    2408  54.9197 -59.7176 -11.4669  58.2538 112.4592  69.2904
    2409  55.8328 -60.1465  -8.8649  57.0187 113.4074  68.1740
    2410  56.6423 -59.5138  -8.6460  57.0747 113.2300  67.9867
    2411  56.4492 -59.4271  -9.7472  56.5936 113.3593  68.1435
    2412  56.3341 -59.4391 -10.3841  56.4582 112.9862  68.7663
    2413  55.8531 -59.0462 -10.2585  56.3478 111.8321  68.7490
    2414  55.9594 -58.7526 -10.4884  56.5649 111.3226  68.7719
    2415  55.9948 -59.2264  -8.9741  55.8508 111.9192  68.5162
    2416  55.5381 -58.1523 -10.2288  56.3587 110.8858  68.9007
    2417  55.7146 -58.1515 -11.3538  57.2112 111.3693  69.7051
    2418  54.5970 -58.4830 -10.7137  57.9464 111.2789  69.2519
    2419  55.3714 -59.0865 -11.8116  57.0314 111.3845  69.8209
    2420  54.6138 -59.2317 -11.6058  57.4191 111.6627  69.6823
    2421  57.0517 -59.3855  -9.6924  55.6682 112.1238  69.0560
    2422  55.5575 -60.0104 -10.4680  56.6515 112.8992  68.4607
    2423  54.9383 -60.5037 -11.1725  57.0318 113.0044  69.6344
    2424  55.0722 -59.4671 -10.4831  56.5367 111.7178  68.9899
    2425  55.1822 -58.2212  -9.7333  56.8980 112.0331  68.8773
    2426  55.8925 -59.0848 -10.9805  56.6645 112.3577  69.0125
    2427  55.5580 -57.5068 -10.1508  57.2477 111.9673  68.7586
    2428  56.9839 -58.5901  -8.7588  56.0653 112.8854  68.3468
    2429  56.1275 -58.2243  -9.5712  57.0226 112.1897  68.9634
    2430  56.9969 -57.5529  -9.2410  56.1894 111.5799  68.4190
    2431  55.9149 -57.7881  -9.8802  56.7930 111.5609  68.6460
    2432  56.9798 -58.1083 -10.1837  56.4114 111.6045  68.0433
    2433  54.3082 -58.4675  -9.8978  58.3304 112.1782  67.9737
    2434  55.5792 -59.9369  -8.3083  57.6592 113.6492  67.1900
    2435  54.9894 -59.3372  -8.4320  57.5162 112.8096  67.4642
    2436  53.0940 -60.4715  -8.4238  59.3148 113.2966  68.0766
    2437  53.8417 -59.3783  -8.8813  58.7420 112.5423  67.3592
    2438  54.0452 -59.6182  -7.8316  58.6441 113.1502  66.2279
    2439  53.9837 -59.1116  -8.6876  58.4922 112.5251  66.9380
    2440  56.2038 -61.0551  -9.8583  56.9303 113.9911  68.3173
    2441  56.4559 -60.1115  -7.7440  56.8340 112.5647  67.5952
    2442  56.4962 -59.6124  -8.0679  56.6535 112.8791  67.4504
    2443  55.9158 -59.7482  -8.8957  56.8669 112.9723  67.4290
    2444  55.0378 -58.7417  -9.5275  57.3199 111.8775  68.4015
    2445  56.1301 -59.0131  -9.5758  56.1699 111.9189  68.6031
    2446  55.1428 -58.6147  -9.2757  56.4094 112.1929  68.0459
    2447  54.3585 -59.6782  -8.2205  57.5048 113.1317  67.4096
    2448  55.3674 -60.0516  -7.7491  55.6314 113.1407  66.8307
    2449  56.5072 -59.1466  -7.9368  55.6693 112.9709  66.9012
    2450  57.5954 -59.1875  -8.4845  54.8224 112.5673  67.1019
    2451  56.5846 -58.3274  -7.9298  55.9160 111.3896  66.8374
    2452  56.7916 -59.8781  -7.9160  55.9393 112.7653  66.8222
    2453  54.7132 -59.6999  -8.3789  56.8548 112.7042  67.2599
    2454  56.7063 -59.3035  -7.3737  56.2209 111.9756  66.6633
    2455  57.4313 -59.1953  -8.3825  56.1427 112.3898  67.3969
    2456  56.1863 -59.4784  -8.6157  57.1063 111.8240  67.1501
    2457  56.4760 -60.0037  -6.8671  56.7797 112.6611  66.8975
    2458  55.9134 -60.6504  -8.1055  57.0388 113.3363  67.7775
    2459  56.6030 -60.6002  -8.8793  56.5901 113.7278  67.4907
    2460  56.5659 -60.7749  -8.4480  56.5153 113.3922  67.3971
    2461  56.0182 -59.4462  -9.0935  56.9670 112.6596  67.6309
    2462  56.3228 -59.8293  -8.6556  56.3948 112.7267  67.1260
    2463  56.1303 -61.0402  -7.6310  56.5560 113.6608  66.9783
    2464  55.9741 -58.9397  -9.6029  57.0650 112.1579  67.9302
    2465  57.3374 -59.5448  -9.1049  56.8396 112.5931  67.5694
    2466  55.8968 -58.3619  -9.0867  57.1819 112.6121  68.1831
    2467  56.9155 -60.1432  -9.0987  56.4833 112.8992  68.1640
    2468  56.0285 -61.1305  -9.7867  56.7786 114.0080  68.3205
    2469  56.7737 -62.0967  -8.6070  55.9092 114.4983  67.4537
    2470  55.5896 -62.0922  -8.3834  56.5812 114.3356  67.2276
    2471  56.3962 -61.6071  -8.3277  56.4469 114.1600  67.8246
    2472  55.6301 -60.5835  -7.4206  56.8845 113.4555  67.2557
    2473  55.9117 -60.6009  -9.1306  56.7572 113.5945  68.4495
    2474  55.4783 -61.6191  -8.7024  56.6983 114.6334  67.4624
    2475  53.1605 -63.2335  -7.7702  58.2567 115.9483  67.3614
    2476  54.2188 -62.0676  -7.0729  57.1786 115.4977  67.1709
    2477  54.6728 -62.3645  -7.6178  56.7834 115.8517  67.0188
    2478  54.1072 -61.5491  -8.4862  57.4059 114.7999  68.0497
    2479  54.5656 -61.1765  -8.4229  56.6498 114.2621  68.0018
    2480  53.9607 -62.0226  -8.7262  57.1263 115.2101  68.0566
    2481  53.8822 -62.8081  -7.9484  57.6809 115.3048  67.6350
    2482  54.3271 -62.1123  -9.0355  57.2259 114.3130  67.8514
    2483  54.3464 -60.8726  -7.8182  57.6297 113.3590  67.6726
    2484  54.2044 -60.7577  -8.2692  57.2615 113.7049  68.1606
    2485  55.2728 -59.2794  -7.7626  56.8042 112.7987  67.9253
    2486  53.5665 -60.7557  -7.9758  58.1170 114.2209  67.5622
    2487  54.4255 -59.3895  -9.0425  57.8801 113.2202  68.4379
    2488  54.6788 -60.9965 -10.6760  57.8714 114.6530  69.0394
    2489  54.0369 -60.3046 -11.0045  58.2731 113.7048  69.6348
    2490  54.5306 -59.9260 -10.6933  58.1290 113.6207  69.6638
    2491  55.5945 -60.3398 -10.0232  57.5302 114.0541  69.3286
    2492  54.6665 -60.8099  -9.3757  57.9670 114.6032  68.6614
    2493  54.0797 -61.6945  -9.2669  58.5251 114.9817  68.6784
    2494  54.5638 -63.3125  -8.6585  58.1715 115.4754  67.7078
    2495  53.9159 -62.6407  -8.5454  58.0149 115.5664  67.6491
    2496  53.0635 -60.8986  -9.0775  59.0862 113.8354  68.6487
    2497  52.2330 -61.4967  -9.9101  59.9341 114.5428  69.4076
    2498  52.0240 -59.9884 -13.1498  60.2566 113.4512  70.7234
    2499  52.8537 -59.9676 -12.2642  59.7357 113.6521  69.9974
    2500  54.2123 -59.9636 -13.3726  59.5485 113.5631  70.5543
    2501  52.6449 -60.1447 -12.7904  60.1515 113.6059  70.4310
    2502  54.4648 -59.4236 -12.3410  58.5866 113.4707  69.9682
    2503  52.9606 -59.0749 -12.4139  59.6223 112.4421  69.6541
    2504  51.6782 -58.7163 -11.7682  60.2251 112.9993  69.5347
    2505  50.6566 -57.9940 -11.4694  60.9787 112.9382  69.4570
    2506  51.8204 -59.0494 -11.0100  59.5240 113.3683  69.2494
    2507  51.6627 -59.9848 -10.6623  60.2373 114.1161  69.5095
    2508  50.7904 -59.7617 -10.3235  60.4941 114.3492  68.7203
    2509  51.6706 -60.0823  -9.8734  60.6860 114.3861  68.4159
    2510  51.0791 -60.8477 -10.3169  61.4478 114.2093  68.7732
    2511  52.2063 -60.6095  -9.7525  60.1639 114.3851  68.4816
    2512  51.5051 -60.9826  -9.6594  60.8171 115.0375  67.6750
    2513  52.1830 -61.9978  -9.7420  60.6938 115.6605  67.1521
    2514  51.8426 -60.9532 -10.5183  61.1616 114.9812  68.4463
    2515  50.6060 -63.0096 -11.4395  61.6984 115.7387  68.2248
    2516  51.3678 -61.9307  -9.1875  62.0523 115.2379  67.2013
    2517  51.7935 -61.6296 -10.4410  61.8704 114.6135  67.9803
    2518  52.5204 -60.4091  -9.9135  61.5157 114.4687  67.8555
    2519  51.6131 -60.9207 -11.6881  61.7542 114.8036  68.6530
    2520  52.2142 -60.7020 -10.3494  61.3549 114.5665  67.7275
    2521  52.1829 -60.7181 -10.2918  61.3227 114.3266  67.5074
    2522  52.9516 -61.3582 -10.6054  60.8320 114.9531  67.2734
    2523  53.9951 -59.6335 -12.6814  60.6093 113.9014  69.1879
    2524  54.0520 -59.3411 -12.2432  60.2367 114.3226  68.6919
    2525  54.8353 -59.9910 -12.5809  60.1884 114.1564  68.4521
    2526  53.8923 -59.8047 -11.7017  60.0923 114.0400  68.6692
    2527  54.2311 -60.4592 -11.3946  60.0330 114.3436  67.8957
    2528  54.6505 -59.9099 -11.1089  59.1808 114.1193  68.1204
    2529  54.8596 -60.0722 -11.0597  59.6590 114.1680  68.3647
    2530  55.5164 -58.9896 -11.6052  58.7730 113.9187  68.5677
    2531  55.6004 -59.4872 -11.4507  58.9819 114.1837  68.4170
    2532  55.4736 -59.0239 -11.9084  59.6944 114.5405  68.3454
    2533  55.5849 -60.0924 -11.3921  59.4506 114.5298  68.2015
    2534  54.3596 -59.9478 -10.4059  60.1896 114.4070  68.2506
    2535  53.4917 -59.8708 -10.7810  60.7356 114.1826  68.4342
    2536  53.0633 -59.7245  -9.2916  60.8317 114.4317  67.5135
    2537  54.0356 -59.8479  -8.8941  60.6432 114.0532  67.4826
    2538  52.2495 -59.6925 -10.4566  61.9496 113.9186  68.4163
    2539  52.3248 -59.6032 -10.2144  61.7708 113.7222  68.2164
    2540  52.5870 -60.1597  -9.0032  61.3640 113.8619  67.8434
    2541  50.2228 -59.8169  -9.5667  62.4894 113.8119  68.4740
    2542  51.2185 -60.1663 -10.5872  62.8159 113.8171  67.9478
    2543  50.2788 -60.0207 -11.0536  62.8309 114.0977  67.9032
    2544  49.9263 -59.9235  -9.7259  63.4176 114.2644  67.2387
    2545  49.9601 -58.6772  -9.7245  63.2730 113.2886  67.6086
    2546  50.0839 -59.7652 -10.2885  62.9917 113.7645  67.5892
    2547  51.1890 -60.3769  -9.9780  62.7311 113.7586  68.1660
    2548  50.6268 -60.5581  -8.4980  62.8035 113.6965  67.5044
    2549  50.8703 -61.5835  -8.4406  62.1421 114.3870  67.6430
    2550  50.2413 -61.9341  -9.3949  63.0774 114.5617  68.0957
    2551  50.7548 -62.3749  -7.6944  62.4736 115.0156  67.5239
    2552  49.8155 -61.0691  -8.5087  63.0478 113.9638  67.5848
    2553  49.6009 -61.0353  -6.9683  62.9736 114.6444  66.6839
    2554  50.3133 -61.0426  -7.7941  62.3501 114.9597  67.0031
    2555  51.5288 -62.1482  -7.9510  61.1588 115.3289  66.6987
    2556  52.4615 -61.4791  -8.9183  61.5317 114.6269  67.4619
    2557  50.8310 -62.5971  -8.2043  62.5813 116.0287  66.9402
    2558  50.1457 -61.5576  -8.7150  62.8302 115.1909  66.6081
    2559  50.7253 -61.2410  -8.3244  62.8222 115.0758  66.8764
    2560  50.8102 -61.9156  -7.4637  63.1742 115.6606  65.8628
    2561  50.7278 -61.2797  -8.7526  63.0844 115.2004  66.3052
    2562  50.4901 -60.7330  -8.1321  63.2225 115.1033  66.6423
    2563  49.6492 -60.6455  -7.5626  64.1178 115.3085  66.8609
    2564  49.1613 -61.8504  -8.2994  64.6916 115.7813  66.6432
    2565  50.2857 -61.9795  -9.8592  63.6418 116.0935  67.7383
    2566  50.4807 -62.4108  -9.6482  63.6689 116.2627  67.2495
    2567  50.4420 -60.7366  -9.4694  63.0907 114.9725  67.6469
    2568  51.3129 -60.3712 -11.0396  62.4727 114.9113  68.5310
    2569  51.5363 -61.2467  -9.9191  61.7302 115.4395  67.9473
    2570  52.0753 -61.3782  -9.4226  61.7955 115.6829  67.6977
    2571  52.4576 -59.9081  -9.3616  61.1649 114.9157  67.7424
    2572  54.6311 -59.8665  -9.5104  59.2631 114.1663  67.9114
    2573  54.1207 -60.7730 -10.1751  59.2334 115.1875  67.5526
    2574  53.8374 -61.1002 -11.6950  59.4505 114.9988  68.6583
    2575  54.6526 -57.5473 -11.5639  59.2873 112.8520  69.2973
    2576  54.1482 -58.7488 -13.0367  59.5925 113.1507  70.4039
    2577  54.2647 -59.2067 -12.3316  59.5943 113.3299  69.4689
