#Frame                                               Vec_00002
     208  -3.0184   2.3759  -2.8993 112.4381  54.1859  73.1724
     209  -3.5669   1.9085  -2.7390 112.4540  54.8224  73.2615
     210  -3.4953   2.0827  -2.5892 113.0352  55.0718  72.0848
     211  -2.8838   2.7257  -2.8204 113.5290  54.6509  72.2486
     212  -3.6551   2.5517  -1.9462 114.3310  54.4283  73.1152
     213  -3.4525   2.5944  -2.1346 114.9005  54.5487  72.2378
     214  -4.0754   2.5047  -1.0236 115.2306  54.5552  71.7460
     215  -3.1881   2.7548  -2.3133 115.2417  54.3510  72.8400
     216  -3.1797   3.0439  -1.8139 115.0866  54.1034  72.6705
     217  -3.8243   2.6260  -1.5116 115.0590  54.4247  72.7460
     218  -3.9731   2.3788  -1.7475 114.7112  54.2808  72.1004
     219  -3.4193   2.6069  -2.1828 114.1286  54.0891  71.9118
     220  -3.6752   2.3285  -2.0479 113.7308  55.4389  73.1241
     221  -3.7353   2.7127  -1.3855 114.1504  53.3294  72.5149
     222  -3.0136   2.6851  -2.4864 113.6405  54.1472  73.3799
     223  -3.3575   2.8567  -2.1015 113.0505  53.6899  73.4326
     224  -4.3676   1.8122  -1.3997 114.5678  53.2773  73.1959
     225  -4.4128   1.6617  -1.2089 115.1094  52.1068  73.3763
     226  -4.3970   1.3935  -1.5996 113.4483  52.5372  73.5188
     227  -4.0193   2.2425  -1.4642 113.2475  51.0596  72.5903
     228  -4.2344   2.1629  -0.9702 115.3202  51.4170  72.9157
     229  -3.3047   2.9725  -1.9210 114.1406  52.0338  73.9038
     230  -3.2566   2.8333  -2.1236 113.8787  52.6484  74.5850
     231  -2.0411   3.8895  -1.9725 113.7633  50.5454  73.9171
     232  -3.8472   2.3428  -1.4251 114.8340  51.7864  73.4864
     233  -3.8446   2.3012  -1.6911 115.8403  51.3574  73.2970
     234  -3.9590   2.2406  -1.5672 114.9987  51.6558  73.8876
     235  -3.5963   1.4390  -2.8175 114.5892  54.6824  73.5684
     236  -3.8465   2.0085  -2.2780 114.0696  53.9728  72.9236
     237  -3.8860   2.2785  -1.8127 114.6244  53.2993  72.6945
     238  -3.6211   2.1299  -2.4568 113.7826  54.7526  73.4319
     239  -4.0240   1.6272  -2.0746 113.9229  54.9967  72.8657
     240  -3.6700   2.6564  -1.7263 114.1594  55.2891  72.7241
     241  -4.4822   1.3419  -1.3138 116.1578  54.8564  72.8168
     242  -4.5446   1.1081  -1.1605 116.7256  56.2054  72.0690
     243  -4.7707   0.1953  -0.4004 116.8902  54.3308  71.3827
     244  -4.6089   1.4647  -0.5827 116.6155  55.0948  70.9572
     245  -4.6109   1.3954  -0.5837 116.6989  54.4084  71.3862
     246  -4.5098   1.0625  -1.1801 116.7938  55.5257  70.8917
     247  -4.6120   1.2753  -0.6801 116.8575  55.7109  70.1212
     248  -4.2325   2.1549  -0.5683 117.7425  54.5216  70.3321
     249  -4.3676   2.0550  -0.3659 118.2803  54.9197  71.1975
     250  -4.0024   2.6750   0.3100 118.0106  54.2830  70.5135
     251  -4.3323   1.9374   0.1869 118.7676  55.2479  69.9197
     252  -4.4005   2.0984  -0.1928 118.8077  54.3322  71.1578
     253  -4.0320   2.5761  -0.0761 119.3628  54.0041  68.7763
     254  -4.4669   1.5695  -0.4309 119.9132  54.9357  68.9303
